Policy_Company__Standard __%,Policy_Company__Preferred__%,Policy_Installment_Term__6__%,Policy_Installment_Term__12__%,Policy_Billing_Code__Direct Billed to Insured__%,Policy_Billing_Code__Premium Finance__%,Policy_Method_Of_Payment__Pre-paid__%,Policy_Method_Of_Payment__Installment__%,Vehicle_Territory__35__%,Vehicle_Territory__31__%,Vehicle_Territory__30__%,Vehicle_Territory__19__%,Vehicle_Territory__18__%,Vehicle_Territory__13__%,Vehicle_Territory__15__%,Vehicle_Territory__32__%,Vehicle_Territory__37__%,Vehicle_Territory__16__%,Vehicle_Territory__27__%,Vehicle_Territory__26__%,Vehicle_Territory__36__%,Vehicle_Territory__17__%,Vehicle_Territory__20__%,Vehicle_Territory__22__%,Vehicle_Performance__Standard__%,Vehicle_Performance__High__%,Vehicle_Performance__Intermediate__%,Vehicle_Performance__Sports Premium__%,Vehicle_Performance__Sports__%,Vehicle_Usage__Work    __%,Vehicle_Usage__Pleasure__%,Vehicle_Usage__Farm    __%,Vehicle_Usage__Business__%,Vehicle_Miles_To_Work,Vehicle_Age_In_Years__9__%,Vehicle_Age_In_Years__5__%,Vehicle_Age_In_Years__2__%,Vehicle_Age_In_Years__7__%,Vehicle_Age_In_Years__1__%,Vehicle_Age_In_Years__3__%,Vehicle_Age_In_Years__4__%,Vehicle_Age_In_Years__6__%,Vehicle_Age_In_Years__8__%,Driver_Total__1__%,Driver_Total__2__%,Driver_Total_Male__0__%,Driver_Total_Male__1__%,Driver_Total_Male__2__%,Driver_Total_Female__1__%,Driver_Total_Female__0__%,Driver_Total_Female__2__%,Driver_Total_Single__1__%,Driver_Total_Single__0__%,Driver_Total_Single__2__%,Driver_Total_Married__0__%,Driver_Total_Married__2__%,Driver_Total_Married__1__%,Driver_Total_Teenager_Age_15_19__0__%,Driver_Total_Teenager_Age_15_19__1__%,Driver_Total_Teenager_Age_15_19__2__%,Driver_Total_College_Ages_20_23__0__%,Driver_Total_College_Ages_20_23__1__%,Driver_Total_Young_Adult_Ages_24_29__1__%,Driver_Total_Young_Adult_Ages_24_29__0__%,Driver_Total_Young_Adult_Ages_24_29__2__%,Driver_Total_Low_Middle_Adult_Ages_30_39__0__%,Driver_Total_Low_Middle_Adult_Ages_30_39__2__%,Driver_Total_Low_Middle_Adult_Ages_30_39__1__%,Driver_Total_Middle_Adult_Ages_40_49__0__%,Driver_Total_Middle_Adult_Ages_40_49__1__%,Driver_Total_Middle_Adult_Ages_40_49__2__%,Driver_Total_Adult_Ages_50_64__0__%,Driver_Total_Adult_Ages_50_64__1__%,Driver_Total_Adult_Ages_50_64__2__%,Driver_Total_Senior_Ages_65_69__0__%,Driver_Total_Senior_Ages_65_69__1__%,Driver_Total_Senior_Ages_65_69__2__%,Driver_Total_Upper_Senior_Ages_70_plus__0__%,Driver_Total_Upper_Senior_Ages_70_plus__1__%,Driver_Total_Upper_Senior_Ages_70_plus__2__%,Vehicle_Youthful_Good_Student_Code__Not Eligible for Good Student Credit__%,Vehicle_Youthful_Good_Student_Code__Eligible for Good Student Credit    __%,Vehicle_Driver_Points__0__%,Vehicle_Driver_Points__1__%,Vehicle_Driver_Points__2__%,Vehicle_Driver_Points__3__%,Vehicle_Driver_Points__4__%,Annual_Premium,Loss_Amount,Driver_Total_College_Ages_20_23__2__%,Vehicle_Driver_Points__6__%,Driver_Total__3__%,Driver_Total_Single__3__%,Driver_Total_Married__3__%,Vehicle_Driver_Points__5__%,Vehicle_Driver_Points__7__%,Driver_Total__4__%,Driver_Total_Female__3__%,Driver_Total_Married__4__%,Driver_Total_Middle_Adult_Ages_40_49__3__%,Driver_Total_Adult_Ages_50_64__3__%,Driver_Total_Adult_Ages_50_64__4__%,Driver_Total_Low_Middle_Adult_Ages_30_39__3__%,Driver_Total_Male__3__%
93.38,6.619999999999999,95.76,4.24,97.64,2.36,49.480000000000004,50.519999999999996,25.0,43.02,17.36,0.52,0.38,1.04,0.36,2.36,2.06,0.5,3.44,1.1400000000000001,0.48,1.3599999999999999,0.76,0.22,95.6,1.1400000000000001,2.48,0.44,0.33999999999999997,36.96,53.0,9.44,0.6,3.2462,54.32,6.16,5.26,6.54,3.52,5.76,6.0600000000000005,5.8999999999999995,6.4799999999999995,88.03999999999999,11.959999999999999,46.72,52.6,0.6799999999999999,56.32,42.84,0.84,23.880000000000003,75.74,0.38,38.940000000000005,9.06,52.0,95.78,4.22,,95.28,4.66,7.340000000000001,92.22,0.44,80.16,1.22,18.62,75.52,23.18,1.3,70.44,27.42,2.1399999999999997,93.60000000000001,6.16,0.24,90.98,8.48,0.54,98.94,1.06,90.60000000000001,7.5600000000000005,1.6400000000000001,0.13999999999999999,0.06,1662181.1600000001,1681950.03,0.06,,,,,,,,,,,,,,
93.84,6.16,96.54,3.46,98.16,1.8399999999999999,47.58,52.42,26.08,42.08,16.64,0.5,0.5,1.08,0.45999999999999996,2.58,1.66,0.66,3.84,0.8200000000000001,0.8999999999999999,1.22,0.74,0.24,95.17999999999999,1.46,2.7,0.4,0.26,36.64,53.5,9.34,0.52,3.2452,52.04,6.36,5.680000000000001,6.460000000000001,3.8600000000000003,6.36,6.6000000000000005,5.84,6.800000000000001,88.75999999999999,11.24,46.94,52.5,0.5599999999999999,56.06,43.16,0.7799999999999999,22.54,77.03999999999999,0.42,38.42,8.58,53.0,96.34,3.62,0.04,95.54,4.3,7.6,91.92,0.48,80.17999999999999,1.18,18.64,74.92,23.96,1.1199999999999999,70.6,27.560000000000002,1.8399999999999999,94.12,5.680000000000001,0.2,90.60000000000001,8.959999999999999,0.44,98.78,1.22,90.14,8.48,1.22,0.12,0.02,1681525.6099999999,1310578.4200000002,0.16,0.02,,,,,,,,,,,,,
93.66,6.34,96.34,3.66,97.94,2.06,49.6,50.4,25.759999999999998,42.4,16.78,0.38,0.42,1.34,0.45999999999999996,1.8800000000000001,1.8800000000000001,0.76,3.62,0.8,0.86,1.6400000000000001,0.72,0.3,95.38,1.3,2.58,0.5,0.24,36.8,53.059999999999995,9.139999999999999,1.0,3.3242,53.1,6.32,5.7,6.38,3.46,5.800000000000001,6.1,6.76,6.38,88.72,11.28,47.38,51.88,0.74,56.2,42.94,0.86,23.56,75.88000000000001,0.5599999999999999,40.32,8.36,51.32,95.92,4.04,0.04,95.96000000000001,3.9600000000000004,8.12,91.2,0.6799999999999999,78.92,1.38,19.7,76.14,22.7,1.16,71.02000000000001,27.500000000000004,1.48,93.72,6.04,0.24,91.36,8.18,0.45999999999999996,98.88,1.1199999999999999,89.28,8.72,1.7000000000000002,0.26,0.04,1685945.1500000001,1750014.21,0.08,,,,,,,,,,,,,,
93.89999999999999,6.1,95.19999999999999,4.8,97.2,2.8000000000000003,50.5,49.5,26.700000000000003,41.9,16.900000000000002,0.3,0.4,1.4000000000000001,0.2,2.3,2.1,0.6,3.4000000000000004,0.8,0.7000000000000001,1.5,0.6,0.2,95.0,1.2,3.5000000000000004,0.3,,36.6,52.6,10.4,0.4,3.434,52.2,6.9,5.2,7.1,2.9000000000000004,6.4,6.6000000000000005,5.8999999999999995,6.800000000000001,87.9,12.1,47.0,52.2,0.8,56.10000000000001,42.8,1.0999999999999999,24.4,75.2,0.4,38.2,9.1,52.7,94.8,5.2,,96.6,3.4000000000000004,6.3,93.30000000000001,0.4,79.9,0.8999999999999999,19.2,74.1,23.9,2.0,70.89999999999999,27.500000000000004,1.6,93.5,6.4,0.1,90.60000000000001,8.6,0.8,97.6,2.4,90.8,7.7,1.4000000000000001,0.1,,344839.42,343939.32,,,,,,,,,,,,,,,
93.0,7.000000000000001,96.7,3.3000000000000003,97.8,2.1999999999999997,45.4,54.6,25.6,43.2,16.3,0.2,0.5,0.8,0.2,3.0,1.7000000000000002,1.0,3.5000000000000004,0.6,1.2,1.3,0.8999999999999999,,95.39999999999999,1.0999999999999999,3.0,0.2,0.3,35.199999999999996,55.00000000000001,9.3,0.5,3.273,54.0,7.6,5.800000000000001,5.800000000000001,3.2,6.1,5.4,6.0,6.1,87.1,12.9,47.199999999999996,51.9,0.8999999999999999,57.599999999999994,41.6,0.8,25.7,73.5,0.8,39.5,8.6,51.9,94.89999999999999,5.0,0.1,94.69999999999999,5.2,8.1,91.4,0.5,77.7,1.5,20.8,74.8,23.400000000000002,1.7999999999999998,72.89999999999999,25.7,1.4000000000000001,94.6,5.0,0.4,92.30000000000001,7.3,0.4,98.6,1.4000000000000001,89.5,8.7,1.5,0.3,,342071.69999999995,245807.72999999998,0.1,,,,,,,,,,,,,,
93.2,6.800000000000001,96.89999999999999,3.1,97.89999999999999,2.1,50.9,49.1,27.400000000000002,41.699999999999996,15.7,0.2,0.4,0.8999999999999999,0.1,2.3,3.1,0.6,3.9,0.7000000000000001,0.8999999999999999,1.0999999999999999,0.7000000000000001,0.3,95.8,1.0,2.5,0.4,0.3,36.7,54.900000000000006,8.200000000000001,0.2,3.02,52.1,5.7,6.0,6.9,3.5999999999999996,5.7,5.8999999999999995,7.1,7.000000000000001,88.2,11.799999999999999,46.2,53.400000000000006,0.4,56.00000000000001,43.2,0.8,23.7,76.1,0.2,40.0,9.5,50.5,97.0,3.0,,95.5,4.3999999999999995,6.0,93.7,0.3,78.9,1.4000000000000001,19.7,73.9,24.4,1.7000000000000002,71.3,26.900000000000002,1.7999999999999998,93.8,5.800000000000001,0.4,90.5,8.799999999999999,0.7000000000000001,99.1,0.8999999999999999,89.60000000000001,9.0,1.2,0.2,,333228.43999999994,444647.51,0.1,,,,,,,,,,,,,,
92.4,7.6,97.1,2.9000000000000004,98.4,1.6,47.8,52.2,25.8,40.2,16.2,0.5,0.7000000000000001,1.7999999999999998,0.7000000000000001,3.8,2.4,0.3,3.8,0.7000000000000001,0.5,1.7000000000000002,0.8999999999999999,,94.19999999999999,1.7000000000000002,3.4000000000000004,0.6,0.1,36.3,52.900000000000006,10.100000000000001,0.7000000000000001,3.107,50.6,6.4,6.800000000000001,7.3999999999999995,3.8,6.9,6.9,6.5,4.7,86.9,13.0,48.199999999999996,51.2,0.6,59.0,40.1,0.8999999999999999,21.7,77.9,0.4,39.2,10.299999999999999,50.5,96.0,4.0,,96.1,3.8,9.3,90.4,0.3,80.80000000000001,1.5,17.7,75.6,22.7,1.7000000000000002,71.1,26.1,2.8000000000000003,94.69999999999999,5.2,0.1,89.60000000000001,9.4,1.0,99.0,1.0,89.4,9.2,1.3,0.1,,349041.03,328028.56,0.1,,0.1,,,,,,,,,,,,
93.4,6.6000000000000005,96.8,3.2,98.0,2.0,47.3,52.7,25.0,42.0,17.2,0.6,0.3,1.9,0.4,2.1999999999999997,2.1999999999999997,0.6,4.3,0.8,1.0,0.8,0.4,0.3,94.89999999999999,1.0999999999999999,3.3000000000000003,0.5,0.2,38.7,52.0,8.5,0.8,3.351,52.0,6.1,6.0,5.6000000000000005,3.5999999999999996,4.6,8.200000000000001,6.5,7.3999999999999995,87.6,12.4,47.4,51.6,1.0,56.2,42.5,1.3,24.7,74.8,0.5,40.400000000000006,8.7,50.9,96.3,3.6999999999999997,,93.60000000000001,6.3,7.3,92.4,0.3,80.9,1.6,17.5,75.5,23.200000000000003,1.3,69.3,28.4,2.3,95.1,4.6,0.3,91.0,8.4,0.6,98.3,1.7000000000000002,88.0,9.8,2.0,0.2,,348651.2,411646.98,0.1,,,,,,,,,,,,,,
92.4,7.6,96.6,3.4000000000000004,97.8,2.1999999999999997,49.5,50.5,29.299999999999997,41.0,16.0,0.2,0.8,1.3,0.4,2.1,2.0,0.7000000000000001,3.1,1.0,0.8,0.7000000000000001,0.5,0.1,96.0,1.2,2.3,0.4,0.1,39.4,51.6,8.4,0.6,3.503,54.1,6.800000000000001,4.0,6.800000000000001,3.5000000000000004,5.7,6.9,6.1,6.1,88.1,11.899999999999999,47.8,51.800000000000004,0.4,56.89999999999999,41.9,1.2,25.5,74.1,0.4,39.2,8.7,52.1,94.89999999999999,5.0,0.1,95.19999999999999,4.6,8.0,91.3,0.7000000000000001,77.7,0.8,21.5,75.2,23.400000000000002,1.4000000000000001,73.0,25.5,1.5,94.8,5.1,0.1,91.3,8.200000000000001,0.5,98.3,1.7000000000000002,88.6,9.6,1.7000000000000002,0.1,,339944.51,591615.1,0.2,,,,,,,,,,,,,,
92.9,7.1,97.0,3.0,98.0,2.0,50.8,49.2,26.5,39.6,18.2,,0.5,1.9,0.4,1.7999999999999998,3.1,0.4,3.1,0.7000000000000001,1.2,1.4000000000000001,1.0,0.2,94.8,1.0999999999999999,2.6,0.8999999999999999,0.6,35.0,55.300000000000004,8.7,1.0,3.107,52.5,6.800000000000001,6.1,6.5,3.5000000000000004,5.8999999999999995,6.6000000000000005,5.800000000000001,6.3,88.1,11.899999999999999,46.1,53.300000000000004,0.6,55.2,43.7,1.0999999999999999,24.2,75.5,0.3,38.6,9.2,52.2,95.6,4.3999999999999995,,95.7,4.2,8.0,91.4,0.6,80.4,1.3,18.3,74.6,24.3,1.0999999999999999,70.5,27.700000000000003,1.7999999999999998,94.19999999999999,5.2,0.6,91.7,7.8,0.5,98.7,1.3,89.8,9.0,0.8999999999999999,0.3,,347687.72,436638.05000000005,0.1,,,,,,,,,,,,,,
94.0,6.0,97.1,2.9000000000000004,98.0,2.0,51.0,49.0,24.099999999999998,43.9,18.6,0.2,0.3,1.3,0.5,2.4,2.1999999999999997,0.5,3.1,1.0,0.6,0.5,0.6,0.2,94.1,1.4000000000000001,4.0,0.4,0.1,36.9,51.7,10.7,0.7000000000000001,3.169,54.400000000000006,5.8999999999999995,5.0,5.6000000000000005,3.8,6.3,5.6000000000000005,6.4,7.000000000000001,88.9,11.1,44.2,55.300000000000004,0.5,54.2,45.5,0.3,24.6,74.9,0.5,42.199999999999996,8.7,49.1,96.3,3.6999999999999997,,95.8,4.0,6.4,93.2,0.4,81.89999999999999,1.6,16.5,74.2,24.6,1.2,69.89999999999999,28.199999999999996,1.9,93.60000000000001,6.2,0.2,90.3,8.9,0.8,98.9,1.0999999999999999,89.8,8.3,1.7999999999999998,,0.1,329442.16000000003,362214.72,0.2,,,,,,,,,,,,,,
95.19999999999999,4.8,95.19999999999999,4.8,97.39999999999999,2.6,51.4,48.6,25.0,43.7,15.0,0.3,0.6,1.5,0.3,2.9000000000000004,2.0,1.5,4.1000000000000005,1.2,0.5,0.7000000000000001,0.6,0.1,95.3,1.5,2.7,0.2,0.3,34.5,55.1,9.700000000000001,0.7000000000000001,3.055,52.300000000000004,7.199999999999999,4.7,6.2,3.9,5.2,6.7,6.3,7.5,89.60000000000001,10.4,48.3,51.4,0.3,57.4,42.1,0.5,23.400000000000002,75.9,0.7000000000000001,40.5,8.4,51.1,96.2,3.6999999999999997,0.1,94.5,5.4,8.0,91.60000000000001,0.4,80.2,1.6,18.2,74.7,24.099999999999998,1.2,73.1,25.4,1.5,93.30000000000001,6.5,0.2,91.60000000000001,7.9,0.5,98.1,1.9,92.7,6.1,1.2,,,340021.67,312126.62,0.1,,,,,,,,,,,,,,
93.10000000000001,6.9,96.5,3.5000000000000004,98.0,2.0,47.199999999999996,52.800000000000004,24.3,45.800000000000004,14.899999999999999,0.4,0.2,1.4000000000000001,0.7000000000000001,1.9,2.5,0.8,3.6999999999999997,0.6,0.5,0.8,1.0999999999999999,0.4,95.5,0.8999999999999999,2.7,0.5,0.4,36.6,54.2,8.799999999999999,0.4,3.433,52.5,7.199999999999999,5.0,6.6000000000000005,3.5000000000000004,6.7,5.7,5.800000000000001,7.000000000000001,88.0,12.0,47.699999999999996,51.7,0.6,56.49999999999999,42.199999999999996,1.3,22.5,77.0,0.5,38.5,9.6,51.9,97.1,2.9000000000000004,,95.6,4.3,8.200000000000001,91.0,0.8,77.9,1.4000000000000001,20.7,75.2,24.3,0.5,72.5,25.3,2.1999999999999997,94.0,5.7,0.3,90.9,8.200000000000001,0.8999999999999999,98.6,1.4000000000000001,90.10000000000001,8.200000000000001,1.6,0.1,,336310.56,257821.53999999998,0.1,,,,,,,,,,,,,,
93.83333333333333,6.166666666666667,95.63333333333334,4.366666666666666,97.7,2.3,49.8,50.2,25.7,42.16666666666667,17.066666666666666,0.6333333333333333,0.5,1.4666666666666666,0.4,1.7000000000000002,2.6,0.5,3.5666666666666664,0.8999999999999999,0.6333333333333333,1.1333333333333333,0.7666666666666666,0.26666666666666666,95.8,1.2333333333333334,2.533333333333333,0.26666666666666666,0.16666666666666669,35.9,54.56666666666666,8.866666666666667,0.6666666666666667,3.1133333333333333,52.26666666666666,6.633333333333333,6.166666666666667,7.066666666666667,3.266666666666666,5.766666666666667,5.1,6.866666666666667,6.866666666666667,87.1,12.9,45.9,53.400000000000006,0.7000000000000001,56.3,42.8,0.8999999999999999,23.266666666666666,76.26666666666667,0.46666666666666673,38.666666666666664,9.566666666666666,51.76666666666667,95.76666666666667,4.2,0.03333333333333333,95.13333333333334,4.7,7.433333333333334,92.03333333333333,0.5333333333333333,80.10000000000001,1.2333333333333334,18.666666666666668,75.86666666666667,22.733333333333334,1.4000000000000001,70.76666666666667,27.03333333333333,2.1999999999999997,93.73333333333333,5.933333333333334,0.33333333333333337,90.23333333333333,9.133333333333333,0.6333333333333333,98.53333333333333,1.4666666666666666,89.36666666666667,8.633333333333333,1.7666666666666668,0.16666666666666669,0.03333333333333333,1029034.02,1208982.0499999998,0.16666666666666669,,,,,0.03333333333333333,,,,,,,,,
93.4,6.6000000000000005,95.89999999999999,4.1000000000000005,97.46666666666667,2.533333333333333,50.63333333333333,49.36666666666667,25.7,42.93333333333334,16.266666666666666,0.4,0.46666666666666673,1.2666666666666666,0.4333333333333333,2.3333333333333335,1.7999999999999998,0.6666666666666667,3.7666666666666666,0.7333333333333333,0.8333333333333334,1.1333333333333333,0.9333333333333335,0.33333333333333337,95.76666666666667,1.2333333333333334,2.466666666666667,0.3,0.23333333333333336,35.3,54.86666666666666,8.866666666666667,0.9666666666666667,3.3793333333333333,52.63333333333333,6.666666666666667,5.233333333333333,6.800000000000001,4.1000000000000005,5.566666666666667,6.466666666666667,6.3,6.233333333333333,87.06666666666666,12.933333333333334,46.9,52.233333333333334,0.8666666666666666,56.56666666666666,42.233333333333334,1.2,24.3,75.03333333333333,0.6666666666666667,40.93333333333333,9.4,49.666666666666664,95.86666666666666,4.066666666666666,0.06666666666666667,95.39999999999999,4.433333333333334,7.5,92.16666666666666,0.33333333333333337,79.16666666666666,1.7999999999999998,19.03333333333333,75.9,22.7,1.4000000000000001,70.96666666666667,27.03333333333333,2.0,93.7,6.066666666666666,0.23333333333333336,90.46666666666667,8.966666666666667,0.5666666666666667,98.76666666666667,1.2333333333333334,89.03333333333333,8.933333333333334,1.9333333333333333,0.06666666666666667,0.03333333333333333,1027070.1000000001,1075895.35,0.16666666666666669,,,,,,,,,,,,,,
94.36666666666666,5.633333333333333,96.23333333333333,3.7666666666666666,97.53333333333333,2.466666666666667,48.833333333333336,51.16666666666667,24.366666666666667,44.13333333333333,15.833333333333332,0.23333333333333336,0.4333333333333333,1.1666666666666667,0.4333333333333333,1.5333333333333332,2.0666666666666664,1.0666666666666667,4.266666666666667,1.0,1.2,1.2666666666666666,0.8333333333333334,0.16666666666666669,94.96666666666667,1.4333333333333333,2.7666666666666666,0.6,0.23333333333333336,36.833333333333336,53.06666666666666,9.333333333333334,0.7666666666666666,3.478666666666667,50.366666666666674,6.9,6.366666666666666,7.7,3.6666666666666665,5.3,5.966666666666667,6.6000000000000005,7.133333333333333,87.83333333333333,12.166666666666668,49.03333333333333,50.1,0.8666666666666666,58.13333333333334,40.766666666666666,1.0999999999999999,23.5,75.96666666666667,0.5333333333333333,39.03333333333333,8.633333333333333,52.33333333333333,95.43333333333334,4.566666666666666,,95.26666666666667,4.666666666666667,8.433333333333334,90.9,0.6666666666666667,79.0,1.5,19.5,75.63333333333333,23.066666666666666,1.3,71.06666666666666,27.366666666666667,1.5666666666666667,95.06666666666666,4.833333333333333,0.1,91.16666666666666,8.333333333333332,0.5,98.3,1.7000000000000002,88.96666666666667,9.566666666666666,1.3,0.1,0.06666666666666667,1042320.7700000001,1340858.07,0.06666666666666667,,,,,,,,,,,,,,
94.19999999999999,5.800000000000001,96.66666666666667,3.3333333333333335,98.23333333333333,1.7666666666666668,47.4,52.6,25.833333333333336,41.53333333333333,16.466666666666665,0.3,0.4333333333333333,1.0999999999999999,0.33333333333333337,2.4,2.1333333333333333,0.8999999999999999,4.033333333333333,0.8,1.0333333333333332,1.4333333333333333,0.9666666666666667,0.3,94.86666666666666,1.3666666666666667,3.033333333333333,0.5333333333333333,0.2,37.53333333333334,53.5,8.433333333333334,0.5333333333333333,3.4806666666666666,53.36666666666666,7.199999999999999,5.033333333333333,6.266666666666667,3.8,5.333333333333334,5.4,7.366666666666667,6.233333333333333,89.23333333333333,10.766666666666666,47.96666666666667,51.366666666666674,0.6666666666666667,56.46666666666667,42.733333333333334,0.8,23.599999999999998,75.6,0.8,40.63333333333333,7.9,51.46666666666667,95.6,4.3999999999999995,,95.89999999999999,4.0,7.466666666666668,92.0,0.5333333333333333,79.23333333333333,1.4333333333333333,19.333333333333332,74.76666666666667,24.033333333333335,1.2,70.7,27.43333333333333,1.866666666666667,94.33333333333334,5.5,0.16666666666666669,92.4,7.199999999999999,0.4,98.83333333333333,1.1666666666666667,90.03333333333333,8.066666666666666,1.633333333333333,0.16666666666666669,0.06666666666666667,1008332.65,1104098.93,0.1,,,,,0.03333333333333333,,,,,,,,,
94.43333333333334,5.566666666666667,96.7,3.3000000000000003,98.36666666666667,1.633333333333333,49.3,50.7,25.366666666666664,42.699999999999996,16.966666666666665,0.4333333333333333,0.36666666666666664,1.2333333333333334,0.46666666666666673,2.166666666666667,2.2333333333333334,0.6666666666666667,3.5666666666666664,0.9666666666666667,0.7333333333333333,1.2333333333333334,0.6333333333333333,0.26666666666666666,95.16666666666667,1.3,2.666666666666667,0.5,0.36666666666666664,38.5,52.63333333333333,8.200000000000001,0.6666666666666667,3.5393333333333334,53.03333333333333,5.966666666666667,4.766666666666667,6.666666666666667,3.5999999999999996,6.1,6.433333333333334,6.366666666666666,7.066666666666667,87.96666666666667,12.033333333333333,48.699999999999996,50.83333333333333,0.46666666666666673,58.333333333333336,40.699999999999996,0.9666666666666667,23.133333333333333,76.13333333333333,0.7333333333333333,40.53333333333333,8.933333333333334,50.53333333333333,96.26666666666667,3.6999999999999997,0.03333333333333333,96.36666666666667,3.5000000000000004,8.133333333333333,91.33333333333333,0.5333333333333333,80.73333333333333,1.4000000000000001,17.866666666666667,73.06666666666666,25.766666666666666,1.1666666666666667,70.53333333333333,27.633333333333333,1.8333333333333333,93.89999999999999,5.800000000000001,0.3,91.60000000000001,7.966666666666667,0.4333333333333333,99.16666666666667,0.8333333333333334,90.06666666666666,8.533333333333333,1.1666666666666667,0.2,0.03333333333333333,1003425.81,1437427.6099999999,0.13333333333333333,,,,,,,,,,,,,,
94.19999999999999,5.800000000000001,96.2,3.8,97.76666666666667,2.2333333333333334,48.66666666666667,51.33333333333333,26.566666666666666,43.2,15.266666666666667,0.6666666666666667,0.4,1.2333333333333334,0.5,1.5,2.433333333333333,0.6666666666666667,3.9,0.8666666666666666,1.1666666666666667,1.0,0.5333333333333333,0.1,95.0,1.3,3.0666666666666664,0.4,0.23333333333333336,36.46666666666666,54.36666666666666,8.5,0.6666666666666667,3.195,52.166666666666664,6.866666666666667,5.133333333333334,6.266666666666667,3.966666666666667,5.666666666666666,6.533333333333332,6.333333333333334,7.066666666666667,87.9,12.1,46.6,52.733333333333334,0.6666666666666667,55.43333333333334,43.266666666666666,1.3,22.633333333333333,76.9,0.46666666666666673,39.03333333333333,8.866666666666667,52.1,96.43333333333334,3.5333333333333337,0.03333333333333333,95.86666666666666,3.933333333333333,7.7,91.76666666666667,0.5333333333333333,80.80000000000001,1.3333333333333335,17.866666666666667,74.46666666666667,24.366666666666667,1.1666666666666667,70.06666666666666,27.833333333333332,2.1,93.7,6.066666666666666,0.23333333333333336,91.06666666666666,8.266666666666666,0.6666666666666667,98.6,1.4000000000000001,90.03333333333333,8.4,1.4000000000000001,0.16666666666666669,,1013245.47,1150714.2999999998,0.2,,,,,,,,,,,,,,
93.73333333333333,6.266666666666667,95.96666666666667,4.033333333333333,97.66666666666667,2.3333333333333335,48.96666666666666,51.03333333333333,25.933333333333337,42.93333333333334,15.733333333333333,0.5666666666666667,0.36666666666666664,0.8666666666666666,0.4,2.2333333333333334,1.9666666666666666,0.46666666666666673,4.433333333333334,1.1333333333333333,0.8,1.0999999999999999,0.7333333333333333,0.33333333333333337,94.96666666666667,1.4666666666666666,3.033333333333333,0.3,0.23333333333333336,38.2,51.7,9.533333333333333,0.5666666666666667,3.4013333333333335,52.06666666666667,7.633333333333334,4.933333333333334,7.233333333333333,3.1,5.433333333333333,5.033333333333333,7.199999999999999,7.366666666666667,88.63333333333333,11.3,46.13333333333333,53.0,0.8666666666666666,55.13333333333333,44.06666666666666,0.8,23.9,75.7,0.36666666666666664,41.16666666666667,8.633333333333333,50.16666666666667,96.06666666666666,3.9,0.03333333333333333,95.86666666666666,4.066666666666666,6.6000000000000005,93.10000000000001,0.3,78.26666666666667,1.4666666666666666,20.266666666666666,73.86666666666667,24.53333333333333,1.6,72.39999999999999,25.766666666666666,1.8333333333333333,93.86666666666666,5.866666666666666,0.26666666666666666,91.26666666666667,8.133333333333333,0.6,98.96666666666667,1.0333333333333332,89.60000000000001,9.033333333333333,1.3333333333333335,0.03333333333333333,,1016053.61,1151832.16,0.06666666666666667,,0.03333333333333333,0.03333333333333333,,,,0.03333333333333333,,0.03333333333333333,,,,,
93.4,6.6000000000000005,96.36666666666667,3.6333333333333337,97.89999999999999,2.1,49.9,50.1,25.6,42.6,16.900000000000002,0.5666666666666667,0.13333333333333333,0.8666666666666666,0.46666666666666673,2.5,1.7999999999999998,0.7333333333333333,3.7666666666666666,0.9333333333333335,0.7333333333333333,1.2,1.0,0.2,94.93333333333334,1.3,2.966666666666667,0.6,0.2,37.9,52.56666666666666,8.933333333333334,0.6,3.532,52.13333333333333,6.433333333333334,6.1,7.366666666666667,3.5333333333333337,5.833333333333333,6.066666666666666,5.6000000000000005,6.933333333333333,88.8,11.200000000000001,48.13333333333333,51.56666666666667,0.3,56.96666666666667,42.0,1.0333333333333332,23.966666666666665,75.56666666666668,0.46666666666666673,39.6,8.433333333333334,51.96666666666667,95.66666666666667,4.266666666666667,0.06666666666666667,95.83333333333334,4.0,7.966666666666667,91.66666666666666,0.36666666666666664,80.36666666666666,1.5,18.133333333333333,75.6,23.166666666666664,1.2333333333333334,70.7,27.23333333333333,2.0666666666666664,94.1,5.766666666666667,0.13333333333333333,90.86666666666666,8.666666666666668,0.46666666666666673,98.76666666666667,1.2333333333333334,89.7,8.9,1.3666666666666667,0.03333333333333333,,1010079.57,1396925.93,0.16666666666666669,,,,,,,,,,,,,,
