ID,Vehicle_Territory_Avg,Vehicle_Territory_std,Vehicle_Make_Year_Avg,Vehicle_Make_Year_std,Vehicle_Performance_Avg,Vehicle_Performance_Std,Vehicle_New_Cost_Amount_Avg,Vehicle_New_Cost_Amount_Std,Vehicle_Number_Of_Drivers_Assigned_Avg,Vehicle_Number_Of_Drivers_Assigned_Std,Vehicle_Usage_Avg,Vehicle_Usage_Std,Vehicle_Miles_To_Work_Avg,Vehicle_Miles_To_Work_Std,Vehicle_Annual_Miles_Avg,Vehicle_Annual_Miles_Std,Vehicle_Anti_Theft_Device_0,Vehicle_Anti_Theft_Device_1,Vehicle_Anti_Theft_Device_2,Vehicle_Anti_Theft_Device_3,Vehicle_Age_In_Years_Avg,Vehicle_Age_In_Years_Std,Vehicle_Physical_Damage_Limit_Avg,Vehicle_Physical_Damage_Limit_Std,Vehicle_Collision_Coverage_Deductible_Avg,Vehicle_Collision_Coverage_Deductible_Std,Driver_Male_Female_Ratio,Driver_Single_Married_Ratio,Driver_Minimum_Age_Avg,Driver_Minimum_Age_Std,Driver_Maximum_Age_Avg,Driver_Maximum_Age_Std,Vehicle_Driver_Points_Avg,Vehicle_Driver_Points_Std,Driver_Total_Senior_Teenager_Ratio,Driver_Total_Upper_Senior_Middle_Adult_Ratio,Vehicle_Days_Per_Week_Driven_Avg,Vehicle_Days_Per_Week_Driven_std,Vehicle_Physical_Damage_Med_pay_Ratio,Vehicle_Symbol_Avg,Vehicle_Symbol_std,Annual_Premium_Avg,Annual_Premium_std,ln_LR
Portfolio_108.csv,31.122,4.187972779281165,1996.652,7.34335727034985,0.076,0.37712597364806366,305.814,3643.832979625164,27.293,43.388744519748435,1.283,0.6347527077531848,3.333,8.046745366916989,29495.89,1320.4173801870377,0.0,0.589,0.07,0.024,7.04,2.5830989140952383,47514.942,35649.057305833994,304.573,270.70863427493407,0.8459016393442623,0.31010928961748635,46.244,15.795330449218211,47.267,15.574264380701901,0.127,0.41577758477339777,1.7352941176470589,0.39344262295081966,5.0,0.0,14.803200224314788,11.14,4.03985148241863,336.151,200.89930255528515,0.856391929508111
Portfolio_109.csv,31.178,4.00803143700246,1996.82,7.5148918821231225,0.088,0.45635074230245315,233.015,2202.204576049873,28.763,44.126849321019954,1.27,0.6411708040764177,3.239,7.361649203812961,29555.0,0.0,0.0,0.556,0.08,0.025,6.947,2.6222492253788543,46709.956,36705.31311025781,298.726,265.5525389146186,0.9627659574468085,0.3748125937031484,45.894,16.180938291706077,46.831,15.944103580948036,0.119,0.3644708493144548,1.475,0.3527272727272727,5.0,0.0,17.275970105257397,11.263,4.009218252976507,339.66245999999995,199.0443770648857,0.9606909846936359
Portfolio_11.csv,31.052,4.519214090967588,1996.575,7.466215574171429,0.076,0.3901589419710895,413.045,3753.0514580771473,27.297,43.386343369774785,1.312,0.6531890997253398,3.605,8.247967931557445,29555.0,0.0,0.0,0.604,0.062,0.03,7.158,2.486571133106793,48379.962,32069.13277462545,281.838,264.95330485955446,0.888135593220339,0.3500738552437223,45.875,15.71589561558615,47.081,15.41740701285401,0.129,0.38256894803420727,1.4878048780487805,0.34444444444444444,4.994,0.18964176755134934,17.157462934815065,11.127,4.116900654618714,332.65835,198.18723081565446,-3.1856685194517795
Portfolio_110.csv,31.348,4.029751357093884,1996.606,7.135037771448727,0.095,0.45163591531232317,314.029,3741.949603636987,28.355,43.94579587400824,1.278,0.6298539513252258,2.96,7.06911592775221,29525.445,934.1437399966879,0.0,0.602,0.081,0.024,7.084,2.54655532042797,47414.96,36651.69256989914,305.522,292.27843833577595,0.9456140350877194,0.3285302593659942,47.699,15.89950939494675,48.323,15.738890399262585,0.113,0.39272254837225734,2.03125,0.4061302681992337,5.003,0.09482088377567466,18.043753332189148,11.069,4.066231547760162,327.75419000000005,196.04235651803387,-1.9312980130227444
Portfolio_111.csv,31.127,4.186988297093747,1996.511,7.545454194414011,0.096,0.47411391036332184,197.013,2001.296296111848,26.305,42.866233506105935,1.302,0.6315029691141603,3.567,8.53155970500119,29555.0,0.0,0.0,0.596,0.074,0.022,7.097,2.5384229356039154,49304.954,40883.3280336115,290.852,270.5051054897116,0.9385964912280702,0.3357245337159254,46.785,15.954835473924513,47.637,15.65749759699806,0.129,0.3928854794975248,2.090909090909091,0.383399209486166,5.0,0.0,19.314454339224106,11.225,4.164417726405458,329.21895,191.00199049328648,-1.7277316619408158
Portfolio_112.csv,30.922,4.358889308069202,1996.739,7.851934729733813,0.075,0.38649062084350766,195.013,2297.8187328053095,28.267,43.891385384833775,1.274,0.6252391542441981,2.931,7.409604510363559,29675.445,3806.9004487870448,0.0,0.6,0.066,0.021,6.93,2.6429339757171384,48984.955,38019.06342472122,284.883,283.55262882047134,0.8940170940170941,0.338301043219076,46.529,16.744048465051694,47.631,16.322341713124377,0.129,0.4127456844111153,1.4545454545454546,0.5178571428571429,5.0,0.0,16.857770325960782,11.123,4.068890635050296,332.49761,206.0260816386797,-0.8512094284151218
Portfolio_113.csv,30.972,4.51654912516182,1997.089,6.9738855023580655,0.091,0.45245883790683106,336.025,3031.845683140057,28.96,44.22004522838031,1.314,0.5995031275981803,3.285,7.579167170606544,29555.0,0.0,0.0,0.547,0.091,0.024,6.974,2.5983310027785143,46314.956,30252.270175344926,304.172,268.5000417430135,0.8564273789649416,0.36642335766423356,45.166,15.538547036322282,46.26,15.246783267299369,0.144,0.4089792170758803,1.3658536585365855,0.3074074074074074,4.997,0.17026743669885913,16.830956925210373,11.312,4.04037820011939,343.38084,193.2239670281469,-0.6963320398696052
Portfolio_114.csv,30.898,4.519026001252925,1996.801,7.292146391838276,0.098,0.458689437419263,184.014,2042.336856104791,28.66,44.08260881572233,1.311,0.6405302490905483,3.497,8.208166116740085,29555.0,0.0,0.0,0.603,0.069,0.027,7.032,2.568068534911014,47234.955,36780.89213427231,282.637,271.58652255036515,0.9540636042402827,0.3474576271186441,46.045,16.008153391319063,47.002,15.746872578388384,0.111,0.36149550481299214,1.9487179487179487,0.3384615384615385,5.0,0.0,18.525248052660622,11.419,4.094073643695237,338.59683,208.387508301844,-0.11387252519744938
Portfolio_115.csv,31.067,4.091272540420645,1996.585,7.410855213806299,0.089,0.41842442567326293,205.016,2048.4065587045948,27.494,43.487790976318855,1.263,0.6463984839091131,3.194,7.851647215712127,29555.0,0.0,0.0,0.577,0.086,0.017,7.076,2.5628546583838885,46994.952,34442.698595866386,281.283,285.1408264542277,1.040219378427788,0.38438880706921946,46.427,16.62139196938692,47.62,16.325305510158145,0.115,0.38180492401225,1.4285714285714286,0.4634146341463415,5.0,0.0,18.273473631655854,11.146,4.055204557109296,321.85522000000003,207.83548867253543,-0.5324606277480587
Portfolio_116.csv,31.047,4.239668737059535,1996.795,7.301162578658278,0.072,0.3752545802518604,155.616,1735.322634712058,28.368,43.937940051850404,1.278,0.6345990860377912,3.143,7.541521796030294,29555.0,0.0,0.0,0.592,0.061,0.028,7.038,2.548834243335569,48214.957,35518.90935165593,304.371,272.829934866026,0.8998302207130731,0.31659693165969316,46.333,16.34442140303535,47.276,16.170090414094783,0.107,0.3571428285714275,1.3902439024390243,0.4069767441860465,5.0,0.0,16.284644628646273,11.13,4.0334972418485675,337.99118,216.11098817507545,0.05527134527581261
Portfolio_117.csv,31.162,4.343242567483424,1997.056,7.0609393142839005,0.073,0.3430320684717393,241.029,3041.3921329152877,28.374,43.93424773454076,1.281,0.6633543547757865,3.545,7.719324776170517,29555.0,0.0,0.0,0.553,0.09,0.023,6.932,2.588315282186465,48344.965,34602.59179864675,310.993,270.8988943332918,0.9279588336192109,0.34472934472934474,45.719,16.214747577437027,46.988,15.94182724784082,0.124,0.3957575015081836,1.0943396226415094,0.40816326530612246,5.0,0.0,18.074377359774395,11.227,3.9602362303276806,351.38147999999995,212.47346710309407,0.07610086818459683
Portfolio_118.csv,31.134,4.015724592150214,1996.334,8.066749283323487,0.077,0.41841486589269267,489.043,4541.017319847064,28.564,44.03382681530189,1.266,0.6412830888149165,3.335,8.263097179629439,29555.0,0.0,0.0,0.604,0.074,0.023,7.034,2.6360660082782448,48949.964,38783.38593308614,296.645,285.64777082098857,0.9219015280135824,0.31586021505376344,46.396,15.998911963005485,47.621,15.470079476201795,0.099,0.3334651406069306,1.5476190476190477,0.362962962962963,5.0,0.0,15.72043111587845,11.12,4.075733062898011,332.49004,226.01936923458217,-0.06048684522581157
Portfolio_119.csv,31.184,3.874808898513577,1996.864,7.213979761546327,0.085,0.44019881871717925,253.046,2403.7406157661853,27.576,43.547884265484136,1.292,0.6314554616122978,3.055,6.897823932226743,29555.0,0.0,0.0,0.583,0.088,0.018,7.004,2.6604480825605297,47564.96,37351.03184971467,301.451,311.19157057831757,0.8588039867109635,0.3766617429837518,46.329,15.90631192325864,47.362,15.493900606367655,0.122,0.37298257331945156,1.8780487804878048,0.36363636363636365,5.0,0.0,18.239692733873973,11.331,3.970571621316004,338.03823,228.41630847110525,1.0376841146789664
Portfolio_12.csv,30.989,4.2202937101580975,1996.537,7.610823280040076,0.074,0.4056155815547524,141.009,1855.294438335598,26.506,42.97108288139828,1.286,0.6373413528086813,3.433,7.7216261888283615,29555.0,0.0,0.001,0.606,0.076,0.014,7.046,2.6570442224396644,47334.962,31146.85172688495,289.756,266.65399765238845,0.925476603119584,0.35942028985507246,46.436,15.637324067755326,47.275,15.307036780513725,0.115,0.3630082643687331,1.4545454545454546,0.3181818181818182,4.998,0.06321392251711644,15.495354827051601,11.061,3.9881422993669617,329.76891,197.99047655054497,-0.7950909378481986
Portfolio_120.csv,31.061,3.9554113566100813,1997.045,7.334778456095317,0.091,0.4480167407586462,228.017,1931.0642741014601,28.092,43.78120071446191,1.281,0.6293162956733283,3.26,8.223648825187029,29555.0,0.0,0.0,0.55,0.085,0.035,6.952,2.591080083671672,48699.959,37723.52042743783,309.833,285.015576962032,0.8015873015873016,0.35805991440798857,45.861,15.93052663912904,47.043,15.647017319604398,0.141,0.3938514948556118,1.1777777777777778,0.3851851851851852,5.0,0.0,16.952206225328776,11.249,4.026288489415531,350.24477,219.4403187232171,1.1476312231230426
Portfolio_121.csv,31.137,3.9656312233993725,1996.519,7.623230220844705,0.08,0.40693979898751603,325.025,3383.8616633034812,30.035,44.71891965376623,1.319,0.6381528030182112,3.812,8.101521832347302,29555.0,0.0,0.0,0.603,0.071,0.022,7.097,2.5666302811273773,46699.959,32505.596894063015,283.83,286.0742055830969,0.9736379613356766,0.36637931034482757,44.799,16.25781655081641,45.743,16.07821355126247,0.117,0.3915494860167741,1.24,0.4024896265560166,4.992,0.18421726303471123,15.988975129760748,11.082,3.913218113011336,325.54922999999997,188.3548894048336,-1.993476749558527
Portfolio_122.csv,31.269,3.9320019074257835,1996.317,7.7171569246711575,0.066,0.38941494578405694,165.514,1737.1977745219456,26.306,42.865701487319676,1.286,0.6278566715421601,3.436,7.9740769998790455,29555.0,0.0,0.0,0.589,0.079,0.017,7.169,2.4804110546439677,48794.955,38592.45219719751,274.572,268.9528672760341,0.8533333333333334,0.3611111111111111,46.249,15.618610661643372,47.386,15.085655570773184,0.12,0.39698866482558415,1.6216216216216217,0.28063241106719367,5.0,0.0,16.873843909797213,11.055,4.06816604872515,325.44922,192.9096526698226,-1.5420892083031361
Portfolio_123.csv,30.978,4.1252292057533,1996.752,7.545892657598569,0.098,0.48825812845256344,241.026,2480.7070591514835,29.534,44.5038295430854,1.269,0.639248777863517,3.207,8.043889046972241,29555.0,0.0,0.0,0.572,0.087,0.033,6.958,2.667252518979034,47684.959,33239.580099774415,302.46,280.6881515133833,0.9186440677966101,0.3150684931506849,45.727,15.652299224075676,46.783,15.364306395018293,0.115,0.37386494887860244,1.1041666666666667,0.31543624161073824,5.0,0.0,17.955310310653307,11.353,4.058865728254632,333.00734,211.69242222130768,-1.0388219090905164
Portfolio_124.csv,31.015,4.048552210358661,1996.194,7.87796699663054,0.072,0.39346664407545395,360.022,3388.1477446410163,25.818,42.59000911011877,1.292,0.637758575010952,3.139,6.854610054554526,29555.0,0.0,0.0,0.612,0.067,0.024,7.165,2.564327397194048,47089.964,34974.065970583164,285.941,270.68552513756623,0.9697508896797153,0.3281907433380084,47.076,16.228500362017435,47.927,16.001739624178366,0.101,0.3644159711099391,1.018181818181818,0.40601503759398494,5.0,0.0,15.985681109690235,10.963,3.9841725615239105,334.48032,216.03585948424768,-0.5726843323054077
Portfolio_125.csv,31.125,4.164537789479164,1996.443,7.654067611407675,0.079,0.40836135958241687,296.042,2491.0561037913217,31.311,45.26495641221805,1.275,0.6207857923631951,3.188,8.154916063332596,29555.0,0.0,0.0,0.58,0.089,0.023,7.159,2.518674055927047,47409.953,34916.2763848723,298.362,268.26853143072896,1.038532110091743,0.3835021707670043,45.251,15.656244728542026,46.239,15.454574694892125,0.114,0.3781586968456497,1.434782608695652,0.26,5.0,0.0,18.15961207873948,10.994,4.1182476856061,336.23222999999996,213.7377018893183,-0.6345837187836623
Portfolio_126.csv,30.933,4.293542942605792,1997.236,7.008302504886616,0.074,0.39815072522852446,418.356,2885.8741644888123,29.15,44.31665036981022,1.279,0.628616735380152,3.091,6.996907817028891,29495.89,1320.4173801870377,0.0,0.596,0.084,0.024,6.918,2.6569298071270153,48869.973,34364.600085062404,308.387,276.9933595431486,0.9578947368421052,0.3424460431654676,46.145,16.406339475946485,47.149,16.176118168460565,0.126,0.38226169046871544,1.894736842105263,0.373134328358209,5.0,0.0,16.89385042072175,11.056,3.897802457795931,347.24925,218.4662619123088,-0.5144418574853149
Portfolio_127.csv,31.119,4.0188106449545495,1996.69,7.5901185761488605,0.097,0.45121059384726325,385.058,3651.5602041642414,30.914,45.10430804258059,1.272,0.637193848055676,3.165,8.286119417435401,29555.0,0.0,0.0,0.594,0.072,0.03,7.058,2.5441375748964523,48644.956,37265.84570088359,297.407,278.34235996520545,0.9703832752613241,0.2847411444141689,46.669,15.431702401225861,47.747,15.178767769486429,0.132,0.41782292900222695,1.8529411764705883,0.33557046979865773,5.0,0.0,17.38093308665213,11.221,3.9970187640290105,326.1232,191.6711143259724,0.2444382093475185
Portfolio_128.csv,31.238,3.653403344827943,1996.491,7.425625832211047,0.055,0.3549295704784261,243.013,2552.8309126988806,28.269,43.890120061353215,1.286,0.6451387447673562,3.069,6.981420987163,29555.0,0.0,0.0,0.609,0.065,0.027,7.118,2.533786889223322,46539.958,33040.61605660881,293.047,278.4355559029773,1.0502793296089385,0.3896499238964992,47.089,16.335209793571675,48.035,15.951920730745874,0.123,0.37665766950906493,1.5897435897435896,0.35563380281690143,5.0,0.0,16.189146026994226,11.063,3.9460145716912907,328.84206,224.57677480086048,-0.21129653631418022
Portfolio_129.csv,31.025,4.146127711491772,1996.588,7.997765687990615,0.089,0.4528564894091725,280.516,2613.1516905346307,27.493,43.488388691695626,1.266,0.6190670399884006,3.003,7.370684567935328,29555.0,0.0,0.0,0.584,0.076,0.021,7.043,2.5532628145179257,49664.956,43873.877712849404,309.929,271.4578898448155,0.9647266313932981,0.32770745428973275,46.102,16.070643919893193,47.122,15.704875548695062,0.103,0.3498442510603826,1.6923076923076923,0.36538461538461536,5.0,0.0,16.656205091675446,11.313,3.9622002725758323,344.66164000000003,214.5769215235189,0.32283423069137546
Portfolio_13.csv,31.007,4.14571477552424,1996.683,7.374043056559949,0.068,0.37333095237335995,335.818,2907.226728839015,25.83,42.58327253746476,1.279,0.627023922988589,3.497,7.978846470511887,29555.0,0.0,0.0,0.579,0.077,0.03,7.093,2.518799515642323,49019.962,35138.9146895085,294.807,272.6155273475816,0.8714524207011686,0.35336194563662376,46.231,16.39504922224999,47.507,16.20049230733437,0.142,0.4264223258695539,1.2448979591836735,0.3938223938223938,5.0,0.0,20.9152284058206,11.304,3.9430424801160844,335.03647,203.07565671157906,0.34640684447464626
Portfolio_130.csv,31.011,4.341299229493401,1996.891,7.205353495839049,0.077,0.39379055346719527,266.028,2267.6486026754674,28.66,44.082654185064676,1.314,0.6335645192085806,3.504,7.252998276575006,29555.0,0.0,0.0,0.572,0.086,0.016,6.978,2.5956725525381663,51269.962,45706.57498168678,308.819,310.9922928932484,0.8877551020408163,0.3784977908689249,45.551,16.17774394036449,46.814,15.67301515344128,0.105,0.3376018364878959,1.4634146341463414,0.3284132841328413,5.0,0.0,19.31239316400291,11.302,3.917243418527881,348.56856000000005,225.9889230894435,-0.06184630763405706
Portfolio_131.csv,30.6,4.593255925811232,1997.386,6.9439904953852,0.089,0.4231772678204726,274.018,2366.8365211133614,29.447,44.451717525872944,1.301,0.6590895235095153,3.414,7.696142150454342,29555.0,0.0,0.0,0.564,0.072,0.022,6.862,2.6005683994080986,47744.958,32171.322410187553,324.664,284.25978101729413,0.8855218855218855,0.3594864479315264,45.491,15.654709163698953,46.816,15.385517345867834,0.165,0.4855666792521908,1.0204081632653061,0.3120567375886525,4.99,0.22781571499789047,17.548377256077526,11.617,3.94186643609344,366.03853,236.11401035292062,0.8986807311058777
Portfolio_132.csv,30.718,4.595266695198441,1996.615,6.948149034095339,0.055,0.3065534211193866,249.016,2388.721837247694,28.466,43.98596189695071,1.263,0.6463984839091131,3.318,7.571847594874055,29555.0,0.0,0.0,0.626,0.074,0.021,7.109,2.6197555229448413,48429.957,35969.977273014105,282.722,304.485137101961,0.9388111888111889,0.28708791208791207,47.33,15.8605516928006,48.128,15.782953335798721,0.108,0.3468947967323811,2.5357142857142856,0.37755102040816324,5.0,0.0,17.15075430805516,11.097,4.201379654351651,319.02419000000003,191.98484800614838,-1.468627038834114
Portfolio_133.csv,31.331,3.9270140055772655,1996.76,7.224430773424298,0.068,0.36793477682871994,389.017,3055.923224937269,28.763,44.12689464487615,1.287,0.6217965905342356,3.403,7.834448991473491,29555.0,0.0,0.0,0.575,0.074,0.026,7.133,2.4846148594902995,49069.954,41965.33825055964,299.174,280.99429482464586,0.8982758620689655,0.3682678311499272,46.017,16.01489028997701,47.13,15.656918598498237,0.119,0.35894149941181225,1.393939393939394,0.3727598566308244,4.995,0.1580348062927911,14.23647069814186,11.405,4.080315551522945,340.98384999999996,204.63197662847685,-1.6823419169058758
Portfolio_134.csv,30.917,4.187852791109067,1996.82,7.082909006898226,0.083,0.4450966187245191,311.018,2892.9688532156715,26.601,43.02624546715644,1.31,0.6163602842493989,3.479,7.659083430802932,29555.0,0.0,0.0,0.602,0.063,0.022,6.978,2.597598121342098,47719.968,33192.6897691491,288.007,264.5228930565368,0.9344827586206896,0.33518005540166207,46.335,15.994835885372504,47.603,15.635580929405853,0.127,0.40357279392942236,1.394736842105263,0.408,5.0,0.0,18.362527796814568,11.339,3.9709040532352327,334.3348,206.06984502338037,-0.43145354214300125
Portfolio_135.csv,31.106,3.9299826971629277,1996.959,6.970890832598083,0.096,0.4634479474547276,267.013,3232.1610490244757,28.271,43.888922964684376,1.3,0.6260990336999411,3.473,7.874469569437678,29555.0,0.0,0.0,0.595,0.071,0.03,6.999,2.5820532527428632,49014.961,42600.570397677526,301.967,275.6878922096508,0.9387040280210157,0.36428571428571427,46.085,15.429250629891264,46.978,15.067697767077755,0.123,0.3845399849170434,1.2439024390243902,0.29044117647058826,5.002,0.06321392251711644,18.539783687852054,11.42,4.152782199923323,344.67757000000006,219.70596093869437,-0.08908895684419785
Portfolio_136.csv,31.131,4.002728944108006,1996.267,7.730957961339589,0.076,0.42687703147393624,330.459,2749.0467963130423,30.52,44.937730249757834,1.243,0.6418340907119222,2.973,7.392717430011781,29555.0,0.0,0.0,0.613,0.056,0.015,7.195,2.480115924709972,45804.95,31962.189467361277,293.61,270.4876298465421,0.9245283018867925,0.3130311614730878,47.115,15.922178713982582,48.039,15.631681899271108,0.119,0.39854610774664456,1.7,0.4163568773234201,5.0,0.0,17.578406378813632,11.011,3.9933543544243606,321.8989,198.36440044269537,0.09147024689827771
